Year,Hospital,County,er_service_level_desc,type,count
2015,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Visit,83204
2016,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Admit,12368
2016,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Visit,89498
2017,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Admit,12834
2017,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Visit,92221
2018,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Admit,12557
2018,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Visit,90732
2019,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Admit,12908
2019,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Visit,98530
2020,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Admit,12011
2020,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Visit,73893
2021,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Admit,13261
2021,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Visit,81500
2022,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Admit,13151
2022,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Visit,94786
2023,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Visit,95797
2023,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,RIVERSIDE,BASIC,ED_Admit,14062
2013,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Admit,377
2013,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Visit,3991
2014,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Admit,3515
2014,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Visit,23751
2015,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Admit,5683
2015,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Visit,32127
2016,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Admit,6418
2016,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Visit,36305
2017,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Admit,6605
2017,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Visit,38064
2018,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Admit,7414
2018,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Visit,37790
2019,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Admit,7700
2019,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Visit,38755
2020,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Admit,6999
2020,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Visit,31188
2021,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Admit,8342
2021,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Visit,33450
2022,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Admit,8127
2022,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Visit,35415
2023,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Visit,36299
2023,TEMECULA VALLEY HOSPITAL,RIVERSIDE,BASIC,ED_Admit,7968
2012,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,5288
2012,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,75036
2013,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,5509
2013,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,76972
2014,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,5384
2014,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,83008
2015,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,5879
2015,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,94786
2016,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,6830
2016,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,101933
2017,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,7615
2017,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,106973
2018,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,8046
2018,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,107283
2019,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,8211
2019,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,105285
2020,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,7804
2020,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,82497
2021,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,9048
2021,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,89816
2022,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,9132
2022,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,100947
2023,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,99973
2023,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,9932
2012,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,6836
2012,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,76502
2013,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,7413
2013,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,82331
2014,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,7665
2014,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,94784
2015,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,7596
2015,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,112621
2016,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,7813
2016,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,115837
2017,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,9671
2017,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,117577
2018,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,9135
2018,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,117803
2019,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,9300
2019,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,121988
2020,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,9689
2020,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,96655
2021,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,10782
2021,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,102274
2022,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,10983
2022,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,109964
2023,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,107243
2023,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,11016
2012,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,6391
2012,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,32585
2013,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,6790
2013,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,32692
2014,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,7241
2014,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,34834
2015,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,7762
2015,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,35182
2016,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,7507
2016,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,37141
2017,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,6965
2017,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,35126
2018,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,7050
2018,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,33166
2019,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,7215
2019,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,34309
2020,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,6275
2020,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,26679
2021,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,7071
2021,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,28298
2022,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,7550
2022,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,27409
2023,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,33543
2023,MERCY GENERAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,8221
2012,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Admit,4060
2012,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Visit,28701
2013,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Admit,4208
2013,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Visit,30716
2014,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Admit,4431
2014,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Visit,34541
2015,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Admit,4959
2015,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Visit,38319
2016,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Admit,4985
2016,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Visit,39330
2017,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Admit,4862
2017,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Visit,40639
2018,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Admit,5056
2018,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Visit,37342
2019,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Admit,5609
2019,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Visit,39906
2020,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Admit,5251
2020,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Visit,32009
2021,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Admit,5630
2021,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Visit,35020
2022,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Admit,5914
2022,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Visit,33493
2023,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Visit,42886
2023,MERCY HOSPITAL OF FOLSOM,SACRAMENTO,BASIC,ED_Admit,6285
2012,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Admit,14483
2012,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Visit,50974
2013,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Admit,15599
2013,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Visit,51932
2014,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Admit,16959
2014,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Visit,58191
2015,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Admit,16412
2015,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Visit,57980
2016,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Admit,13345
2016,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Visit,55219
2017,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Admit,12891
2017,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Visit,57191
2018,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Admit,13070
2018,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Visit,56713
2019,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Admit,13763
2019,MERCY SAN JUAN HOSPITAL,SACRAMENTO,BASIC,ED_Visit,58781
2020,MERCY SAN JUAN MEDICAL CENTER,SACRAMENTO,BASIC,ED_Admit,12419
2020,MERCY SAN JUAN MEDICAL CENTER,SACRAMENTO,BASIC,ED_Visit,47126
2021,MERCY SAN JUAN MEDICAL CENTER,SACRAMENTO,BASIC,ED_Admit,13245
2021,MERCY SAN JUAN MEDICAL CENTER,SACRAMENTO,BASIC,ED_Visit,49754
2022,MERCY SAN JUAN MEDICAL CENTER,SACRAMENTO,BASIC,ED_Admit,13640
2022,MERCY SAN JUAN MEDICAL CENTER,SACRAMENTO,BASIC,ED_Visit,47042
2023,MERCY SAN JUAN MEDICAL CENTER,SACRAMENTO,BASIC,ED_Visit,56462
2023,MERCY SAN JUAN MEDICAL CENTER,SACRAMENTO,BASIC,ED_Admit,14168
2012,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,6028
2012,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,48868
2013,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,6775
2013,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,50213
2014,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,7224
2014,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,53383
2015,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,7369
2015,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,57770
2016,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,6600
2016,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,55407
2017,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,6538
2017,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,52544
2018,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,6579
2018,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,47610
2019,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,6675
2019,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,51440
2020,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,5517
2020,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,39074
2021,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,5873
2021,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,41824
2022,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,6262
2022,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,39864
2023,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Visit,48515
2023,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,BASIC,ED_Admit,6853
2013,SUTTER CENTER FOR PSYCHIATRY,SACRAMENTO,,ED_Admit,1
2013,SUTTER CENTER FOR PSYCHIATRY,SACRAMENTO,,ED_Visit,
2023,SUTTER CENTER FOR PSYCHIATRY,SACRAMENTO,,ED_Visit,
2023,SUTTER CENTER FOR PSYCHIATRY,SACRAMENTO,,ED_Admit,1
2012,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Admit,6905
2012,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Visit,44703
2013,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Admit,6961
2013,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Visit,44172
2014,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Admit,7050
2014,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Visit,48073
2015,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Admit,9103
2015,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Visit,63013
2016,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Admit,12576
2016,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Visit,86166
2017,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Admit,12909
2017,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Visit,88695
2018,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Admit,11829
2018,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Visit,87615
2019,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Admit,11655
2019,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Visit,89110
2020,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Admit,12210
2020,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Visit,71003
2021,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Admit,12340
2021,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Visit,77547
2022,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Admit,12692
2022,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Visit,85084
2023,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Visit,90939
2023,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,BASIC,ED_Admit,14528
2012,SUTTER MEMORIAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,4264
2012,SUTTER MEMORIAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,28270
2013,SUTTER MEMORIAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,4359
2013,SUTTER MEMORIAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,28913
2014,SUTTER MEMORIAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,4634
2014,SUTTER MEMORIAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,30415
2015,SUTTER MEMORIAL HOSPITAL,SACRAMENTO,BASIC,ED_Admit,2782
2015,SUTTER MEMORIAL HOSPITAL,SACRAMENTO,BASIC,ED_Visit,22006
2012,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Admit,16301
2012,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Visit,46733
2013,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Admit,16630
2013,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Visit,46550
2014,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Admit,17013
2014,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Visit,52965
2015,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Admit,16113
2015,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Visit,54872
2016,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Admit,17839
2016,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Visit,57204
2017,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Admit,19988
2017,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Visit,59459
2018,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Admit,19693
2018,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Visit,58424
2019,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Admit,18146
2019,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Visit,58457
2020,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Admit,17036
2020,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Visit,49924
2021,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Admit,19485
2021,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Visit,56983
2022,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Admit,18866
2022,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Visit,65202
2023,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Visit,68326
2023,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,COMPREHENSIVE,ED_Admit,19626
2012,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Admit,1462
2012,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Visit,14548
2013,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Admit,1470
2013,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Visit,14575
2014,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Admit,1415
2014,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Visit,15386
2015,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Admit,1303
2015,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Visit,17156
2016,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Admit,1386
2016,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Visit,18314
2017,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Admit,932
2017,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Visit,18873
2018,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Admit,1319
2018,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Visit,18590
2019,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Admit,1271
2019,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Visit,19320
2020,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Admit,1005
2020,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Visit,19823
2021,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Admit,1557
2021,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Visit,19915
2022,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Admit,1796
2022,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Visit,21491
2023,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Visit,22750
2023,HAZEL HAWKINS MEMORIAL HOSPITAL,SAN BENITO,BASIC,ED_Admit,1350
